customer_id,age,gender,income_annual,employment_years,employment_status,credit_score,num_credit_accounts,num_hard_inquiries,late_payments_2yr,debt_existing,loan_amount,loan_purpose,loan_term_months,interest_rate,loan_grade,home_ownership,state,application_date,defaulted
FIN-000602,32,Male,52492.0,26,Employed,623.0,7,0,6,43386,11278,Home Improvement,60,12.58,E,Other,IL,2020-07-19,0
FIN-000603,39,Other,83767.0,12,Employed,456.0,3,5,7,31365,49566,Education,36,24.92,F,Mortgage,MI,2020-07-19,1
FIN-000604,67,Male,82473.0,6,Self-Employed,730.0,4,0,2,15817,64722,Home Improvement,72,11.67,E,Mortgage,NY,2020-07-20,0
FIN-000605,25,Female,136087.0,25,Employed,706.0,8,0,0,29604,23036,Education,72,12.49,B,Rent,NC,2020-07-20,0
FIN-000606,21,Male,129015.0,13,Self-Employed,457.0,6,1,1,1803,29583,Business,48,17.67,B,Rent,FL,2020-07-20,1
FIN-000607,63,Male,108215.0,26,Employed,484.0,8,7,6,8272,75244,Debt Consolidation,36,6.92,B,Mortgage,PA,2020-07-21,1
FIN-000608,29,Male,23687.0,7,Employed,790.0,11,7,6,31450,14476,Car,36,26.17,D,Mortgage,FL,2020-07-21,1
FIN-000609,59,Male,93400.0,30,Retired,835.0,2,3,6,15668,75854,Car,36,23.78,A,Mortgage,NC,2020-07-21,0
FIN-000610,54,Male,91663.0,34,Employed,656.0,9,5,7,39674,43627,Home Improvement,72,20.26,B,Own,FL,2020-07-22,0
FIN-000611,49,Female,115009.0,26,Employed,661.0,7,3,2,27117,50441,Business,60,27.72,A,Rent,GA,2020-07-22,0
FIN-000612,69,Female,69704.0,3,Unemployed,523.0,5,4,7,21739,29754,Education,48,4.88,C,Rent,NY,2020-07-22,1
FIN-000613,68,Female,140231.0,3,Employed,503.0,11,2,6,44699,69751,Debt Consolidation,36,14.16,C,Rent,GA,2020-07-23,1
FIN-000614,68,Female,164906.0,17,Employed,307.0,7,1,0,2988,24979,Vacation,36,24.67,B,Mortgage,NY,2020-07-23,0
FIN-000615,66,Female,159993.0,22,Employed,771.0,2,6,0,7204,75446,Education,24,14.68,D,Mortgage,IL,2020-07-23,0
FIN-000616,22,Female,137248.0,31,Employed,471.0,11,0,5,13028,66161,Education,36,4.62,B,Mortgage,CA,2020-07-24,1
FIN-000617,39,Male,179645.0,11,Employed,395.0,4,2,7,8516,41022,Education,24,8.21,B,Mortgage,PA,2020-07-24,1
FIN-000618,48,Male,57876.0,19,Self-Employed,605.0,7,0,5,31864,68257,Business,48,14.7,F,Mortgage,TX,2020-07-24,0
FIN-000619,55,Male,24266.0,11,Employed,557.0,2,2,2,35129,9453,Debt Consolidation,48,20.2,C,Rent,NY,2020-07-25,0
FIN-000620,60,Male,57713.0,7,Employed,773.0,8,2,2,32515,56575,Business,48,8.32,B,Rent,CA,2020-07-25,0
FIN-000621,68,Female,160057.0,21,Employed,599.0,10,3,0,16486,62260,Vacation,24,15.03,F,Own,PA,2020-07-25,0
FIN-000622,42,Female,42068.0,26,Employed,764.0,10,6,5,14774,45705,Education,72,4.8,B,Mortgage,IL,2020-07-26,0
FIN-000623,24,Female,110236.0,16,Employed,627.0,11,4,6,37680,60833,Vacation,72,15.72,C,Mortgage,MI,2020-07-26,0
FIN-000624,28,Female,159438.0,31,Employed,409.0,5,4,6,746,59029,Vacation,60,25.55,D,Rent,TX,2020-07-26,1
FIN-000625,21,Male,89384.0,32,Retired,428.0,5,0,7,14373,9177,Business,60,18.52,B,Rent,GA,2020-07-27,1
FIN-000626,56,Male,,30,Employed,436.0,8,1,2,37676,73965,Car,72,14.86,C,Mortgage,NC,2020-07-27,1
FIN-000627,27,Female,154528.0,5,Employed,838.0,1,4,1,3691,37952,Home Improvement,72,8.31,B,Other,NY,2020-07-27,0
FIN-000628,45,Male,163103.0,8,Employed,463.0,6,1,0,44445,75514,Medical,36,9.26,C,Rent,PA,2020-07-28,1
FIN-000629,49,Female,105675.0,31,Unemployed,648.0,2,0,0,25823,56084,Education,48,6.3,B,Rent,PA,2020-07-28,0
FIN-000630,21,Male,171098.0,15,Retired,762.0,1,1,2,35832,76710,Vacation,72,21.95,C,Mortgage,MI,2020-07-28,0
FIN-000631,38,Female,60887.0,11,Retired,803.0,7,2,2,1719,26796,Car,12,6.31,C,Mortgage,PA,2020-07-29,0
FIN-000632,24,Female,179849.0,2,Employed,450.0,4,2,2,21535,55348,Business,72,13.52,C,Mortgage,GA,2020-07-29,0
FIN-000633,40,Female,194002.0,26,Employed,545.0,1,0,7,27881,58333,Vacation,36,22.12,D,Mortgage,IL,2020-07-29,1
FIN-000634,66,Female,152732.0,26,Employed,409.0,10,1,6,6026,22722,Car,72,21.25,A,Rent,MI,2020-07-30,1
FIN-000635,28,Male,47151.0,8,Employed,574.0,11,7,6,43496,77082,Home Improvement,60,18.07,A,Own,MI,2020-07-30,0
FIN-000636,47,Male,44613.0,16,Self-Employed,366.0,11,7,7,14073,30258,Home Improvement,60,17.93,B,Rent,GA,2020-07-30,1
FIN-000637,59,Male,85266.0,4,Employed,349.0,6,7,1,40505,16706,Medical,48,6.62,F,Mortgage,NY,2020-07-31,1
FIN-000638,55,Male,129020.0,25,Self-Employed,814.0,10,6,7,21836,33943,Medical,24,8.61,D,Own,OH,2020-07-31,0
FIN-000639,45,Male,74738.0,20,Retired,525.0,6,6,0,7184,69324,Vacation,36,17.07,E,Mortgage,CA,2020-07-31,1
FIN-000640,34,Female,196849.0,0,Employed,805.0,3,1,3,1789,27315,Medical,24,12.68,B,Own,FL,2020-08-01,0
FIN-000641,64,Male,50702.0,0,Self-Employed,454.0,6,0,7,30353,15352,Debt Consolidation,60,4.95,C,Own,IL,2020-08-01,1
FIN-000642,67,Female,144188.0,34,Employed,779.0,10,6,1,26340,39497,Debt Consolidation,48,23.26,C,Rent,OH,2020-08-01,0
FIN-000643,60,Female,97263.0,8,Employed,410.0,9,4,1,47343,49974,Car,60,19.86,C,Rent,PA,2020-08-02,1
FIN-000644,51,Female,140813.0,22,Employed,782.0,6,3,6,27933,32228,Business,48,12.16,D,Own,PA,2020-08-02,0
FIN-000645,25,Female,150311.0,3,Employed,573.0,1,7,7,31065,13882,Home Improvement,72,6.81,B,Rent,TX,2020-08-02,0
FIN-000646,37,Female,132225.0,18,Employed,454.0,10,4,5,13686,21268,Education,12,18.39,C,Own,TX,2020-08-03,1
FIN-000647,30,Female,117925.0,4,Employed,466.0,6,5,0,14351,75846,Home Improvement,24,12.69,D,Mortgage,TX,2020-08-03,0
FIN-000648,63,Female,148428.0,27,Self-Employed,318.0,8,3,6,29258,29463,Debt Consolidation,36,10.5,B,Own,MI,2020-08-03,1
FIN-000649,36,Female,81804.0,22,Employed,644.0,7,1,3,33027,54314,Car,48,21.45,E,Own,GA,2020-08-04,0
FIN-000650,68,Male,112340.0,22,Unemployed,593.0,8,3,0,18302,14827,Education,72,12.21,C,Own,OH,2020-08-04,0
FIN-000651,24,Male,33021.0,17,Unemployed,761.0,11,6,1,21902,38062,Medical,72,7.7,D,Rent,CA,2020-08-04,0
FIN-000652,25,Female,137611.0,28,Self-Employed,637.0,8,3,2,47002,12240,Medical,12,15.82,D,Other,NC,2020-08-05,0
FIN-000653,62,Male,64001.0,27,Employed,751.0,9,1,0,24559,6585,Debt Consolidation,72,23.97,C,Rent,GA,2020-08-05,0
FIN-000654,66,Female,170164.0,8,Employed,643.0,3,2,7,48034,57532,Car,72,24.47,B,Rent,NC,2020-08-05,0
FIN-000655,61,Female,179987.0,9,Self-Employed,384.0,7,3,0,26362,15541,Vacation,12,24.46,C,Rent,FL,2020-08-06,1
FIN-000656,40,Male,146832.0,1,Unemployed,688.0,6,6,2,7252,10427,Business,24,14.39,A,Mortgage,IL,2020-08-06,0
FIN-000657,26,Male,126726.0,12,Employed,526.0,2,6,3,99,14033,Home Improvement,72,23.09,F,Mortgage,IL,2020-08-06,1
FIN-000658,31,Male,35739.0,26,Self-Employed,585.0,5,7,3,3905,36070,Debt Consolidation,48,24.48,A,Rent,NC,2020-08-07,0
FIN-000659,37,Male,93012.0,19,Employed,583.0,3,0,0,15090,54104,Business,36,15.3,B,Other,GA,2020-08-07,0
FIN-000660,61,Male,33699.0,9,Self-Employed,408.0,11,4,6,35110,17199,Business,36,11.99,F,Own,MI,2020-08-07,1
FIN-000661,23,Female,153876.0,15,Employed,434.0,5,1,7,8091,17776,Home Improvement,36,21.0,A,Mortgage,PA,2020-08-08,1
FIN-000662,36,Male,199976.0,14,Employed,590.0,11,1,2,5024,27727,Education,60,25.76,A,Mortgage,MI,2020-08-08,0
FIN-000663,56,Female,58343.0,12,Employed,807.0,9,3,5,11441,7931,Home Improvement,60,27.35,D,Mortgage,MI,2020-08-08,0
FIN-000664,46,Male,162847.0,19,Employed,328.0,8,2,0,46523,61193,Education,48,11.32,B,Rent,CA,2020-08-09,1
FIN-000665,44,Female,128985.0,23,Employed,693.0,9,2,2,16711,10699,Business,72,26.97,A,Mortgage,OH,2020-08-09,0
FIN-000666,67,Female,83012.0,6,Retired,326.0,9,4,1,42311,62789,Car,72,16.23,B,Own,NC,2020-08-09,0
FIN-000667,54,Female,67686.0,22,Employed,766.0,11,4,5,27387,32321,Debt Consolidation,36,11.69,E,Mortgage,FL,2020-08-10,0
FIN-000668,40,Female,84236.0,23,Employed,312.0,8,6,2,2289,66032,Home Improvement,12,27.73,B,Rent,FL,2020-08-10,0
FIN-000669,37,Female,196946.0,28,Self-Employed,744.0,8,2,6,11354,12636,Car,72,25.13,C,Mortgage,IL,2020-08-10,0
FIN-000670,40,Male,150025.0,4,Unemployed,523.0,11,5,0,11291,72396,Car,36,20.77,B,Rent,GA,2020-08-11,0
FIN-000671,36,Male,138222.0,34,Employed,762.0,11,2,4,31386,19989,Home Improvement,48,25.53,B,Mortgage,IL,2020-08-11,0
FIN-000672,69,Male,51586.0,0,Unemployed,320.0,6,2,3,28278,56086,Medical,36,20.51,A,Own,FL,2020-08-11,1
FIN-000673,24,Male,77009.0,17,Employed,686.0,6,3,0,9702,41062,Business,24,14.85,F,Mortgage,GA,2020-08-12,0
FIN-000674,38,Male,20607.0,5,Employed,625.0,6,6,2,32987,67125,Medical,36,26.78,C,Own,IL,2020-08-12,0
FIN-000675,56,Female,57386.0,22,Self-Employed,766.0,10,0,7,29530,35398,Education,72,27.14,A,Mortgage,GA,2020-08-12,0
FIN-000676,55,Male,99625.0,9,Retired,821.0,6,4,5,39175,75283,Car,72,11.88,A,Mortgage,CA,2020-08-13,0
FIN-000677,50,Male,133872.0,6,Employed,524.0,11,5,5,43128,75774,Debt Consolidation,12,12.83,B,Rent,NY,2020-08-13,1
FIN-000678,38,Female,188097.0,7,Employed,774.0,9,5,2,15405,7834,Debt Consolidation,48,13.49,C,Mortgage,OH,2020-08-13,0
FIN-000679,41,Female,134235.0,12,Employed,757.0,10,7,7,46359,53203,Car,48,23.82,A,Rent,CA,2020-08-14,0
FIN-000680,52,Other,140300.0,29,Employed,512.0,1,1,3,27762,50676,Medical,12,23.09,B,Mortgage,IL,2020-08-14,0
FIN-000681,25,Female,83492.0,17,Retired,780.0,10,2,0,3239,31230,Business,48,27.6,D,Own,PA,2020-08-14,0
FIN-000682,61,Male,161295.0,13,Self-Employed,479.0,6,2,5,40310,77652,Car,36,15.43,B,Own,CA,2020-08-15,1
FIN-000683,43,Female,42943.0,10,Unemployed,837.0,8,7,5,12567,73464,Vacation,48,21.81,A,Rent,OH,2020-08-15,0
FIN-000684,50,Male,107051.0,12,Employed,826.0,1,0,4,20201,27134,Education,36,24.63,A,Mortgage,NC,2020-08-15,0
FIN-000685,47,Male,115155.0,32,Employed,321.0,11,6,1,6857,13190,Car,48,9.7,B,Mortgage,NC,2020-08-16,1
FIN-000686,35,Male,86287.0,12,Employed,644.0,11,2,4,67,9350,Home Improvement,72,19.08,A,Own,NY,2020-08-16,0
FIN-000687,61,Female,131541.0,24,Employed,320.0,6,7,1,9863,39055,Medical,36,17.37,A,Rent,FL,2020-08-16,1
FIN-000688,34,Male,125849.0,23,Self-Employed,707.0,9,4,5,23609,48686,Home Improvement,36,21.96,D,Rent,CA,2020-08-17,0
FIN-000689,41,Female,90880.0,28,Employed,786.0,6,5,1,32270,33700,Home Improvement,72,20.84,C,Mortgage,FL,2020-08-17,0
FIN-000690,54,Male,185045.0,5,Employed,827.0,2,2,0,2012,77146,Car,12,23.6,C,Rent,IL,2020-08-17,0
FIN-000691,46,Male,187727.0,17,Unemployed,715.0,1,0,5,26022,34420,Business,12,11.81,C,Mortgage,OH,2020-08-18,0
FIN-000692,45,Male,94158.0,27,Self-Employed,571.0,4,7,5,19453,30177,Car,72,9.58,D,Own,IL,2020-08-18,0
FIN-000693,65,Male,,4,Employed,504.0,6,3,7,24050,44651,Business,60,23.42,A,Rent,GA,2020-08-18,1
FIN-000694,51,Other,122987.0,17,Unemployed,597.0,10,4,1,290,59339,Debt Consolidation,12,12.97,A,Other,OH,2020-08-19,0
FIN-000695,68,Female,80461.0,6,Employed,407.0,10,3,2,39080,54282,Business,36,11.26,A,Rent,CA,2020-08-19,0
FIN-000696,26,Male,38658.0,8,Self-Employed,451.0,9,1,1,3679,46070,Home Improvement,36,12.42,E,Mortgage,TX,2020-08-19,1
FIN-000697,68,Female,142211.0,34,Employed,312.0,5,0,1,37419,65703,Car,48,6.06,C,Mortgage,OH,2020-08-20,0
FIN-000698,24,Female,56133.0,11,Employed,378.0,7,1,3,352,30406,Debt Consolidation,48,22.67,A,Rent,NY,2020-08-20,1
FIN-000699,44,Male,145275.0,23,Unemployed,468.0,6,7,3,18210,63009,Vacation,60,21.31,B,Mortgage,TX,2020-08-20,0
FIN-000700,62,Female,40620.0,8,Employed,548.0,6,1,0,37146,6066,Home Improvement,36,17.49,D,Rent,NC,2020-08-21,0
FIN-000701,51,Female,188139.0,11,Employed,420.0,9,5,0,32192,75506,Debt Consolidation,60,21.33,A,Rent,MI,2020-08-21,0
FIN-000702,39,Male,180747.0,8,Employed,686.0,5,1,2,28412,57940,Medical,36,13.27,D,Mortgage,GA,2020-08-21,0
FIN-000703,31,Male,20860.0,21,Employed,738.0,2,1,3,36166,55469,Education,12,11.44,E,Own,GA,2020-08-22,0
FIN-000704,49,Male,135532.0,16,Self-Employed,571.0,8,0,4,3006,28350,Home Improvement,48,24.76,A,Own,NY,2020-08-22,0
FIN-000705,25,Male,47618.0,32,Employed,599.0,11,7,0,1004,9114,Car,72,14.43,A,Mortgage,MI,2020-08-22,0
FIN-000706,38,Male,47916.0,23,Employed,772.0,3,3,0,47580,54199,Business,72,9.1,A,Other,NC,2020-08-23,0
FIN-000707,23,Female,102056.0,14,Unemployed,457.0,9,2,3,5967,70133,Medical,60,22.1,A,Own,GA,2020-08-23,1
FIN-000708,60,Female,107667.0,28,Employed,526.0,5,1,3,6428,26245,Vacation,24,12.39,C,Mortgage,TX,2020-08-23,1
FIN-000709,31,Male,42878.0,31,Employed,720.0,1,5,2,34846,48266,Debt Consolidation,72,9.48,A,Rent,OH,2020-08-24,0
FIN-000710,41,Male,96960.0,32,Employed,323.0,4,6,7,18879,17595,Education,36,5.14,B,Mortgage,GA,2020-08-24,1
FIN-000711,50,Female,58554.0,28,Employed,837.0,9,2,3,2261,44218,Business,12,27.31,C,Mortgage,OH,2020-08-24,0
FIN-000712,39,Male,177868.0,14,Employed,839.0,1,5,7,28340,30143,Home Improvement,24,15.48,E,Rent,NC,2020-08-25,0
FIN-000713,45,Female,160417.0,26,Self-Employed,427.0,8,7,6,1737,51178,Education,12,8.3,C,Rent,OH,2020-08-25,1
FIN-000714,55,Other,143858.0,33,Self-Employed,393.0,8,2,1,32323,76700,Medical,12,22.31,A,Mortgage,OH,2020-08-25,1
FIN-000715,32,Other,143448.0,3,Unemployed,720.0,9,1,5,35864,12787,Education,36,25.36,B,Rent,CA,2020-08-26,0
FIN-000716,67,Female,42584.0,17,Self-Employed,571.0,9,7,4,7927,69517,Home Improvement,12,16.91,C,Mortgage,TX,2020-08-26,0
FIN-000717,46,Male,31598.0,20,Retired,783.0,6,4,5,35212,50286,Medical,60,5.17,A,Rent,IL,2020-08-26,1
FIN-000718,68,Male,169517.0,7,Retired,304.0,5,6,1,16720,5081,Debt Consolidation,24,13.08,B,Own,CA,2020-08-27,1
FIN-000719,25,Female,63813.0,5,Self-Employed,456.0,7,2,6,19367,8005,Home Improvement,12,10.21,F,Mortgage,MI,2020-08-27,1
FIN-000720,39,Other,154802.0,19,Unemployed,351.0,9,7,6,41927,78944,Education,72,19.46,A,Own,OH,2020-08-27,1
FIN-000721,47,Male,31684.0,1,Self-Employed,542.0,5,4,1,41631,5334,Home Improvement,72,16.69,A,Mortgage,IL,2020-08-28,1
FIN-000722,58,Male,124426.0,21,Employed,719.0,3,3,5,13056,63217,Medical,12,12.86,D,Own,IL,2020-08-28,0
FIN-000723,49,Female,185635.0,20,Employed,724.0,9,2,1,10862,30169,Education,48,19.74,A,Rent,GA,2020-08-28,0
FIN-000724,32,Male,161113.0,5,Employed,379.0,10,0,0,10798,28452,Debt Consolidation,48,18.23,A,Rent,NC,2020-08-29,1
FIN-000725,39,Male,93723.0,31,Retired,653.0,1,5,6,40955,31254,Vacation,60,25.8,A,Rent,MI,2020-08-29,0
FIN-000726,29,Female,81320.0,5,Self-Employed,592.0,1,6,5,35738,74433,Vacation,72,18.52,C,Mortgage,CA,2020-08-29,0
FIN-000727,38,Male,123144.0,12,Self-Employed,415.0,10,7,7,36037,62110,Business,48,16.43,F,Rent,MI,2020-08-30,1
FIN-000728,49,Male,52624.0,0,Employed,828.0,11,7,1,16862,62253,Car,12,23.86,C,Rent,FL,2020-08-30,0
FIN-000729,23,Female,23726.0,21,Employed,779.0,4,3,7,17227,75184,Debt Consolidation,72,9.26,A,Mortgage,TX,2020-08-30,1
FIN-000730,43,Female,152915.0,23,Employed,587.0,2,3,0,34393,24970,Home Improvement,12,10.22,A,Mortgage,NC,2020-08-31,0
FIN-000731,50,Male,74929.0,29,Unemployed,776.0,7,7,3,18264,8794,Car,24,22.91,C,Mortgage,NC,2020-08-31,0
FIN-000732,66,Male,33754.0,21,Unemployed,324.0,2,6,6,24685,34184,Business,72,14.9,D,Own,CA,2020-08-31,1
FIN-000733,44,Female,179925.0,11,Self-Employed,730.0,7,4,4,25981,43365,Business,48,14.12,C,Other,NY,2020-09-01,0
FIN-000734,57,Female,115324.0,25,Employed,577.0,8,7,4,3480,36217,Medical,36,25.35,C,Mortgage,MI,2020-09-01,0
FIN-000735,57,Male,24567.0,3,Employed,616.0,11,7,1,41310,10051,Business,48,18.84,F,Mortgage,GA,2020-09-01,0
FIN-000736,24,Male,82118.0,18,Employed,657.0,8,1,4,15860,75080,Vacation,12,23.37,A,Rent,TX,2020-09-02,0
FIN-000737,48,Female,52150.0,15,Employed,575.0,3,5,0,3042,17875,Education,24,23.53,A,Mortgage,TX,2020-09-02,0
FIN-000738,36,Female,117364.0,11,Unemployed,643.0,9,0,3,6564,74891,Education,48,7.32,E,Own,TX,2020-09-02,0
FIN-000739,33,Female,157534.0,32,Employed,730.0,10,6,1,20012,24992,Medical,24,19.86,B,Own,IL,2020-09-03,0
FIN-000740,28,Female,47560.0,20,Employed,738.0,10,6,2,43001,56662,Business,48,26.88,B,Mortgage,NC,2020-09-03,0
FIN-000741,68,Female,104568.0,8,Employed,761.0,10,0,5,24686,63475,Home Improvement,60,15.78,C,Own,OH,2020-09-03,0
FIN-000742,45,Male,133246.0,7,Employed,569.0,6,4,6,28880,36074,Debt Consolidation,12,21.71,B,Rent,OH,2020-09-04,0
FIN-000743,22,Female,154443.0,19,Employed,730.0,4,4,7,26341,73052,Vacation,12,17.82,B,Mortgage,TX,2020-09-04,0
FIN-000744,50,Female,105349.0,9,Retired,320.0,8,3,4,17585,27622,Car,36,9.31,E,Mortgage,TX,2020-09-04,1
FIN-000745,60,Female,144460.0,31,Employed,442.0,4,6,4,43938,72015,Medical,12,9.09,A,Mortgage,IL,2020-09-05,1
FIN-000746,23,Male,22932.0,27,Self-Employed,,4,4,1,46841,45982,Business,36,14.7,B,Own,OH,2020-09-05,0
FIN-000747,43,Female,172542.0,9,Employed,764.0,11,1,5,27048,64069,Home Improvement,12,15.85,A,Rent,OH,2020-09-05,0
FIN-000748,49,Female,29778.0,7,Unemployed,767.0,8,3,5,43335,50078,Home Improvement,48,16.32,D,Own,NC,2020-09-06,1
FIN-000749,61,Male,43033.0,32,Employed,812.0,4,3,4,32778,55873,Car,48,26.94,A,Rent,NY,2020-09-06,0
FIN-000750,50,Female,161376.0,12,Self-Employed,763.0,1,7,4,15611,68798,Medical,60,6.86,D,Own,CA,2020-09-06,0
FIN-000751,31,Female,147441.0,34,Employed,693.0,6,3,7,29527,63784,Debt Consolidation,48,13.44,A,Rent,NC,2020-09-07,0
FIN-000752,41,Female,165479.0,28,Employed,357.0,8,0,2,29930,26836,Vacation,24,16.59,B,Rent,CA,2020-09-07,1
FIN-000753,47,Male,22521.0,4,Employed,425.0,3,7,5,48775,73083,Debt Consolidation,48,27.13,D,Mortgage,GA,2020-09-07,1
FIN-000754,44,Male,146631.0,2,Retired,760.0,2,5,0,42549,33130,Medical,36,16.35,B,Other,IL,2020-09-08,0
FIN-000755,51,Female,104622.0,5,Employed,351.0,6,5,6,24704,53975,Education,72,22.72,B,Mortgage,GA,2020-09-08,1
FIN-000756,50,Female,137257.0,15,Self-Employed,568.0,1,0,1,40673,70995,Vacation,60,22.11,C,Rent,OH,2020-09-08,0
FIN-000757,21,Female,134647.0,34,Self-Employed,395.0,11,3,1,36371,72772,Business,72,17.81,A,Own,NC,2020-09-09,0
FIN-000758,21,Female,151855.0,17,Employed,572.0,5,1,2,33057,25830,Debt Consolidation,72,7.57,F,Mortgage,TX,2020-09-09,0
FIN-000759,28,Male,62666.0,10,Employed,622.0,6,2,6,38456,71116,Education,24,9.64,A,Own,NC,2020-09-09,0
FIN-000760,68,Female,167870.0,22,Employed,432.0,8,3,2,7393,19439,Medical,24,10.14,D,Rent,MI,2020-09-10,0
FIN-000761,62,Female,96303.0,10,Employed,388.0,7,4,0,9868,9715,Business,12,5.41,D,Rent,IL,2020-09-10,1
FIN-000762,54,Female,21103.0,28,Employed,304.0,6,6,3,46204,31107,Home Improvement,36,13.41,B,Mortgage,IL,2020-09-10,1
FIN-000763,36,Female,90845.0,26,Unemployed,656.0,2,7,1,40373,48394,Medical,72,18.85,A,Rent,CA,2020-09-11,0
FIN-000764,47,Female,185011.0,8,Self-Employed,642.0,8,6,5,26420,43665,Home Improvement,48,7.89,A,Rent,PA,2020-09-11,0
FIN-000765,24,Female,94170.0,34,Unemployed,503.0,8,7,6,44595,37425,Medical,48,8.61,F,Rent,MI,2020-09-11,1
FIN-000766,39,Male,32135.0,8,Employed,770.0,11,7,4,19077,64874,Vacation,12,21.11,D,Own,MI,2020-09-12,1
FIN-000767,49,Male,139433.0,17,Self-Employed,763.0,5,5,6,29336,46432,Education,48,8.48,C,Mortgage,MI,2020-09-12,0
FIN-000768,61,Male,117580.0,20,Employed,796.0,3,6,0,12985,48949,Business,24,7.68,B,Mortgage,MI,2020-09-12,0
FIN-000769,23,Male,106481.0,0,Employed,362.0,11,2,7,12014,8669,Education,48,27.48,A,Own,NY,2020-09-13,1
FIN-000770,31,Male,59404.0,26,Self-Employed,538.0,8,0,1,8374,20436,Business,72,4.85,C,Mortgage,MI,2020-09-13,1
FIN-000771,28,Female,22589.0,28,Self-Employed,839.0,5,0,5,49502,41030,Vacation,48,12.15,F,Own,NY,2020-09-13,1
FIN-000772,59,Female,29695.0,18,Employed,497.0,3,2,0,19970,9638,Medical,24,5.32,A,Other,NY,2020-09-14,1
FIN-000773,53,Female,25722.0,23,Self-Employed,329.0,9,5,7,22299,73402,Home Improvement,36,24.19,D,Rent,FL,2020-09-14,1
FIN-000774,28,Male,69874.0,0,Employed,508.0,9,5,3,25977,62000,Medical,72,18.21,A,Rent,NC,2020-09-14,0
FIN-000775,45,Female,151913.0,22,Unemployed,,7,7,5,27331,14251,Home Improvement,36,5.63,D,Rent,GA,2020-09-15,1
FIN-000776,44,Female,169803.0,12,Employed,356.0,8,4,1,5584,13948,Education,24,18.96,B,Rent,PA,2020-09-15,0
FIN-000777,46,Female,145101.0,29,Employed,732.0,5,0,6,12965,57647,Car,24,7.39,D,Own,GA,2020-09-15,0
FIN-000778,46,Female,20645.0,10,Self-Employed,607.0,5,0,4,19233,70723,Debt Consolidation,72,16.15,E,Rent,GA,2020-09-16,1
FIN-000779,37,Other,52116.0,6,Self-Employed,765.0,5,3,5,20819,62245,Education,60,20.23,C,Own,CA,2020-09-16,0
FIN-000780,47,Female,60983.0,34,Employed,406.0,2,1,7,28782,24098,Medical,60,7.99,E,Own,NC,2020-09-16,1
FIN-000781,49,Female,49402.0,10,Self-Employed,600.0,3,4,7,39172,12408,Medical,48,16.18,B,Own,CA,2020-09-17,0
FIN-000782,63,Female,69158.0,20,Retired,345.0,8,3,1,44927,74069,Home Improvement,72,15.25,F,Own,TX,2020-09-17,1
FIN-000783,59,Male,56469.0,2,Self-Employed,376.0,6,6,7,13499,74676,Debt Consolidation,72,26.02,E,Rent,NC,2020-09-17,1
FIN-000784,29,Female,80576.0,29,Self-Employed,468.0,9,1,0,20311,68982,Business,48,27.9,A,Rent,OH,2020-09-18,0
FIN-000785,34,Male,33908.0,23,Self-Employed,428.0,7,6,3,22898,57203,Education,60,19.88,B,Mortgage,MI,2020-09-18,1
FIN-000786,25,Male,80269.0,2,Unemployed,567.0,6,0,7,23824,59617,Vacation,48,24.59,E,Own,CA,2020-09-18,0
FIN-000787,50,Female,62231.0,32,Employed,718.0,11,7,5,14110,11005,Debt Consolidation,36,19.7,A,Mortgage,NY,2020-09-19,0
FIN-000788,48,Male,65221.0,21,Self-Employed,460.0,4,1,0,47707,76406,Debt Consolidation,36,25.09,C,Rent,CA,2020-09-19,0
FIN-000789,65,Female,163787.0,30,Employed,357.0,7,0,0,22976,74440,Education,12,14.68,D,Mortgage,IL,2020-09-19,0
FIN-000790,57,Female,58398.0,11,Employed,683.0,4,5,2,5825,53235,Home Improvement,60,18.79,A,Other,FL,2020-09-20,0
FIN-000791,28,Female,82372.0,13,Employed,809.0,7,3,0,3488,16973,Business,36,24.36,D,Own,GA,2020-09-20,0
FIN-000792,35,Male,55324.0,11,Employed,729.0,5,7,6,1895,51976,Home Improvement,12,26.08,B,Other,NC,2020-09-20,0
FIN-000793,48,Female,170410.0,26,Employed,639.0,2,0,5,2908,72797,Vacation,24,5.08,B,Own,FL,2020-09-21,0
FIN-000794,56,Female,158459.0,12,Retired,325.0,7,1,3,1411,63866,Home Improvement,72,6.94,C,Mortgage,NY,2020-09-21,0
FIN-000795,53,Female,177247.0,23,Employed,671.0,8,3,4,5457,22804,Car,36,26.38,C,Mortgage,FL,2020-09-21,0
FIN-000796,26,Female,50795.0,8,Employed,,10,1,2,11574,66936,Debt Consolidation,12,17.86,E,Mortgage,NY,2020-09-22,1
FIN-000797,32,Male,147799.0,7,Employed,830.0,11,1,0,42903,52276,Car,48,27.77,C,Own,PA,2020-09-22,0
FIN-000798,27,Female,150920.0,14,Employed,566.0,2,2,5,38216,29680,Home Improvement,72,23.13,B,Rent,CA,2020-09-22,0
FIN-000799,65,Female,188501.0,6,Employed,731.0,6,0,6,27694,65967,Business,12,23.73,C,Own,TX,2020-09-23,0
FIN-000800,48,Male,,23,Employed,318.0,4,0,6,8847,21862,Education,36,13.57,D,Mortgage,GA,2020-09-23,1
FIN-000801,27,Male,23801.0,15,Unemployed,638.0,5,1,6,22676,44553,Debt Consolidation,48,10.55,E,Own,NY,2020-09-23,1
FIN-000802,61,Female,158485.0,23,Employed,439.0,1,6,1,41309,13884,Education,48,18.56,D,Mortgage,FL,2020-09-24,1
