order_id,customer_id,customer_name,region,product,category,quantity,unit_price,discount_pct,order_date,ship_date,sales_rep,channel,returned,customer_rating,ship_days,revenue,month,quarter
ORD-00467,CUST-040,Acme Corp,West,Smartphone X,Wearables,9,199.99,0.0,2023-04-12,2023-04-15,Eve Davis,Direct Sales,False,4.0,3,1799.91,2023-04,2023Q2
ORD-00468,CUST-052,Acme Corp,Unknown,Smartphone SE,Computers,3,1299.99,25.0,2023-04-13,2023-04-19,Bob Smith,Direct Sales,False,5.0,6,2924.9775,2023-04,2023Q2
ORD-00469,CUST-016,JetStream,North,Keyboard,Accessories,1,399.99,0.0,2023-04-14,2023-04-20,Dave Brown,Direct Sales,False,2.0,6,399.99,2023-04,2023Q2
ORD-00470,CUST-013,FusionWorks,West,Tablet Mini,Mobile,4,149.99,5.0,2023-04-15,2023-04-22,Carol White,In-Store,False,4.0,7,569.962,2023-04,2023Q2
ORD-00471,CUST-030,EagleEye,West,Keyboard,Wearables,9,399.99,0.0,2023-04-16,2023-04-22,Bob Smith,Partner,False,2.0,6,3599.91,2023-04,2023Q2
ORD-00472,CUST-019,DeltaLogic,East,Smartwatch,Mobile,4,149.99,0.0,2023-04-17,2023-04-19,Bob Smith,In-Store,False,1.0,2,599.96,2023-04,2023Q2
ORD-00473,CUST-017,CloudNine,North,Smartphone SE,Accessories,2,149.99,25.0,2023-04-18,2023-04-19,Dave Brown,Partner,False,2.0,1,224.985,2023-04,2023Q2
ORD-00474,CUST-063,Acme Corp,North,Headphones,Accessories,10,599.99,5.0,2023-04-19,2023-04-23,Alice Johnson,Online,False,5.0,4,5699.905,2023-04,2023Q2
ORD-00475,CUST-019,FusionWorks,Unknown,Tablet Max,Computers,14,599.99,5.0,2023-04-20,2023-04-27,Alice Johnson,In-Store,False,2.0,7,7979.867,2023-04,2023Q2
ORD-00476,CUST-092,BrightTech,Unknown,Laptop Pro,Wearables,14,149.99,0.0,2023-04-21,2023-04-28,Eve Davis,In-Store,False,1.0,7,2099.86,2023-04,2023Q2
ORD-00477,CUST-058,HorizonAI,West,Smartphone SE,Computers,5,299.99,10.0,2023-04-22,2023-04-25,Dave Brown,Online,False,4.0,3,1349.9550000000002,2023-04,2023Q2
ORD-00478,CUST-055,JetStream,South,Smartphone X,Accessories,3,1299.99,10.0,2023-04-23,2023-04-25,Carol White,Partner,False,5.0,2,3509.9730000000004,2023-04,2023Q2
ORD-00479,CUST-090,EagleEye,East,Monitor,Mobile,13,2499.99,5.0,2023-04-24,2023-04-27,Carol White,Direct Sales,False,3.0,3,30874.876499999995,2023-04,2023Q2
ORD-00480,CUST-090,GlobalEdge,East,Headphones,Computers,12,399.99,5.0,2023-04-25,2023-04-28,Dave Brown,Online,False,4.0,3,4559.8859999999995,2023-04,2023Q2
ORD-00481,CUST-062,JetStream,South,Laptop Pro,Computers,13,149.99,25.0,2023-04-26,2023-05-01,Carol White,Direct Sales,False,1.0,5,1462.4025000000001,2023-04,2023Q2
ORD-00482,CUST-023,BrightTech,North,Tablet Mini,Mobile,9,199.99,5.0,2023-04-27,2023-05-02,Alice Johnson,Direct Sales,False,4.0,5,1709.9145,2023-04,2023Q2
ORD-00483,CUST-009,HorizonAI,West,Monitor,Computers,4,299.99,5.0,2023-04-28,2023-05-03,Carol White,Online,False,4.0,5,1139.962,2023-04,2023Q2
ORD-00484,CUST-012,BrightTech,South,Smartwatch,Mobile,6,1299.99,0.0,2023-04-29,2023-05-01,Carol White,Partner,False,4.0,2,7799.9400000000005,2023-04,2023Q2
ORD-00485,CUST-001,DeltaLogic,West,Smartphone SE,Wearables,2,999.99,15.0,2023-04-30,2023-05-03,Dave Brown,Direct Sales,False,4.0,3,1699.983,2023-04,2023Q2
ORD-00486,CUST-058,Acme Corp,South,Laptop Pro,Mobile,6,149.99,5.0,2023-05-01,2023-05-02,Dave Brown,Online,False,4.0,1,854.943,2023-05,2023Q2
ORD-00487,CUST-001,EagleEye,North,Laptop Lite,Wearables,3,999.99,10.0,2023-05-02,2023-05-06,Carol White,In-Store,False,2.0,4,2699.9730000000004,2023-05,2023Q2
ORD-00488,CUST-034,InnovateCo,North,Tablet Max,Mobile,12,999.99,0.0,2023-05-03,2023-05-08,Bob Smith,In-Store,False,4.0,5,11999.880000000001,2023-05,2023Q2
ORD-00489,CUST-096,Acme Corp,East,Tablet Max,Accessories,12,1299.99,0.0,2023-05-04,2023-05-09,Dave Brown,In-Store,False,2.0,5,15599.880000000001,2023-05,2023Q2
ORD-00490,CUST-048,InnovateCo,Unknown,Headphones,Accessories,9,299.99,0.0,2023-05-05,2023-05-12,Eve Davis,Online,False,5.0,7,2699.91,2023-05,2023Q2
ORD-00491,CUST-089,HorizonAI,North,Tablet Mini,Wearables,11,149.99,15.0,2023-05-06,2023-05-09,Eve Davis,In-Store,False,,3,1402.4065,2023-05,2023Q2
ORD-00492,CUST-001,FusionWorks,Unknown,Headphones,Wearables,2,999.99,5.0,2023-05-07,2023-05-10,Alice Johnson,Direct Sales,False,,3,1899.981,2023-05,2023Q2
ORD-00493,CUST-016,GlobalEdge,East,Laptop Lite,Accessories,12,399.99,0.0,2023-05-08,2023-05-10,Carol White,In-Store,True,5.0,2,4799.88,2023-05,2023Q2
ORD-00494,CUST-061,CloudNine,West,Smartphone X,Wearables,12,299.99,15.0,2023-05-09,2023-05-11,Bob Smith,In-Store,False,5.0,2,3059.898,2023-05,2023Q2
ORD-00497,CUST-069,BrightTech,West,Smartphone X,Accessories,8,399.99,25.0,2023-05-12,2023-05-13,Dave Brown,Direct Sales,False,5.0,1,2399.94,2023-05,2023Q2
ORD-00498,CUST-022,EagleEye,North,Tablet Mini,Computers,2,599.99,20.0,2023-05-13,2023-05-17,Eve Davis,In-Store,False,4.0,4,959.984,2023-05,2023Q2
ORD-00499,CUST-093,HorizonAI,North,Tablet Mini,Mobile,6,149.99,0.0,2023-05-14,2023-05-17,Bob Smith,Direct Sales,False,4.0,3,899.94,2023-05,2023Q2
ORD-00500,CUST-067,InnovateCo,Unknown,Laptop Lite,Wearables,3,399.99,15.0,2023-05-15,2023-05-22,Eve Davis,In-Store,False,5.0,7,1019.9745,2023-05,2023Q2
